"","1","2","weight"
"1","芍lex Abrines","Steven Adams",1
"2","芍lex Abrines","Deonte Burton",1
"3","芍lex Abrines","Hamidou Diallo",1
"4","芍lex Abrines","Raymond Felton",1
"5","芍lex Abrines","Terrance Ferguson",1
"6","芍lex Abrines","Paul George",1
"7","芍lex Abrines","Jerami Grant",1
"8","芍lex Abrines","Timoth谷 Luwawu-Cabarrot",1
"9","芍lex Abrines","Markieff Morris",1
"10","芍lex Abrines","Abdel Nader",1
"11","芍lex Abrines","Nerlens Noel",1
"12","芍lex Abrines","Patrick Patterson",1
"13","芍lex Abrines","Dennis Schr?der",1
"14","芍lex Abrines","Russell Westbrook",1
"15","Quincy Acy","Ryan Anderson",1
"16","Quincy Acy","Trevor Ariza",1
"17","Quincy Acy","Deandre Ayton",1
"18","Quincy Acy","Dragan Bender",1
"19","Quincy Acy","Devin Booker",1
"20","Quincy Acy","Mikal Bridges",1
"21","Quincy Acy","Isaiah Canaan",1
"22","Quincy Acy","Jamal Crawford",1
"23","Quincy Acy","Troy Daniels",1
"24","Quincy Acy","Richaun Holmes",1
"25","Quincy Acy","Josh Jackson",1
"26","Quincy Acy","Tyler Johnson",1
"27","Quincy Acy","De'Anthony Melton",1
"28","Quincy Acy","谷lie Okobo",1
"29","Quincy Acy","Kelly Oubre",1
"30","Quincy Acy","Ray Spalding",1
"31","Quincy Acy","T.J. Warren",1
"32","Quincy Acy","Spencer Dinwiddie",1
"33","Quincy Acy","Yogi Ferrell",1
"34","Quincy Acy","Joe Harris",1
"35","Quincy Acy","Rondae Hollis-Jefferson",1
"36","Quincy Acy","Caris LeVert",1
"37","Quincy Acy","Jeremy Lin",1
"38","Quincy Acy","Brook Lopez",1
"39","Quincy Acy","Anthony Bennett",1
"40","Quincy Acy","Bojan Bogdanovic",1
"41","Quincy Acy","Trevor Booker",1
"42","Quincy Acy","Randy Foye",1
"43","Quincy Acy","Archie Goodwin",1
"44","Quincy Acy","Justin Hamilton",1
"45","Quincy Acy","Sean Kilpatrick",1
"46","Quincy Acy","Chris McCullough",1
"47","Quincy Acy","K.J. McDaniels",1
"48","Quincy Acy","Andrew Nicholson",1
"49","Quincy Acy","Luis Scola",1
"50","Quincy Acy","Isaiah Whitehead",1
"51","Quincy Acy","Marco Belinelli",1
"52","Quincy Acy","Omri Casspi",1
"53","Quincy Acy","Willie Cauley-Stein",1
"54","Quincy Acy","Darren Collison",1
"55","Quincy Acy","DeMarcus Cousins",2
"56","Quincy Acy","Seth Curry",1
"57","Quincy Acy","Rudy Gay",3
"58","Quincy Acy","Kosta Koufos",1
"59","Quincy Acy","Ben McLemore",2
"60","Quincy Acy","Rajon Rondo",1
"61","Quincy Acy","James Anderson",1
"62","Quincy Acy","Caron Butler",1
"63","Quincy Acy","Carmelo Anthony",1
"64","Quincy Acy","Jos谷 Calder車n",2
"65","Quincy Acy","Langston Galloway",1
"66","Quincy Acy","Tim Hardaway",1
"67","Quincy Acy","Iman Shumpert",1
"68","Quincy Acy","J.R. Smith",1
"69","Quincy Acy","Jason Smith",1
"70","Quincy Acy","Lance Thomas",1
"71","Quincy Acy","Cole Aldrich",1
"72","Quincy Acy","Lou Amundson",1
"73","Quincy Acy","Andrea Bargnani",2
"74","Quincy Acy","Cleanthony Early",1
"75","Quincy Acy","Shane Larkin",1
"76","Quincy Acy","Pablo Prigioni",1
"77","Quincy Acy","Amar'e Stoudemire",1
"78","Quincy Acy","Samuel Dalembert",1
"79","Quincy Acy","Ricky Ledo",1
"80","Quincy Acy","Alexey Shved",1
"81","Quincy Acy","Travis Wear",1
"82","Quincy Acy","Patrick Patterson",1
"83","Quincy Acy","Isaiah Thomas",1
"84","Quincy Acy","Marcus Thornton",1
"85","Quincy Acy","Derrick Williams",1
"86","Quincy Acy","Carl Landry",1
"87","Quincy Acy","Ray McCallum",1
"88","Quincy Acy","Jason Thompson",1
"89","Quincy Acy","Greivis V芍squez",1
"90","Quincy Acy","Reggie Evans",1
"91","Quincy Acy","Jimmer Fredette",1
"92","Quincy Acy","Chuck Hayes",1
"93","Quincy Acy","John Salmons",1
"94","Quincy Acy","Aaron Gray",2
"95","Quincy Acy","Hamady N'Diaye",1
"96","Quincy Acy","Travis Outlaw",1
"97","Quincy Acy","Ed Davis",1
"98","Quincy Acy","DeMar DeRozan",1
"99","Quincy Acy","Amir Johnson",1
"100","Quincy Acy","Kyle Lowry",1
"101","Quincy Acy","Terrence Ross",1
"102","Quincy Acy","Jonas Valan?i?nas",1
"103","Quincy Acy","Alan Anderson",1
"104","Quincy Acy","Landry Fields",1
"105","Quincy Acy","John Lucas III",1
"106","Quincy Acy","Sebastian Telfair",1
"107","Quincy Acy","Linas Kleiza",1
"108","Quincy Acy","Dominic McGuire",1
"109","Quincy Acy","Micka?l Pi谷trus",1
"110","Jaylen Adams","Justin Anderson",1
"111","Jaylen Adams","Kent Bazemore",1
"112","Jaylen Adams","DeAndre' Bembry",1
"113","Jaylen Adams","Vince Carter",1
"114","Jaylen Adams","John Collins",1
"115","Jaylen Adams","Dewayne Dedmon",1
"116","Jaylen Adams","Tyler Dorsey",1
"117","Jaylen Adams","Daniel Hamilton",1
"118","Jaylen Adams","Kevin Huerter",1
"119","Jaylen Adams","Alex Len",1
"120","Jaylen Adams","Jeremy Lin",1
"121","Jaylen Adams","Miles Plumlee",1
"122","Jaylen Adams","Alex Poythress",1
"123","Jaylen Adams","Omari Spellman",1
"124","Jaylen Adams","Taurean Waller-Prince",1
"125","Jaylen Adams","Trae Young",1
"126","Steven Adams","Deonte Burton",1
"127","Steven Adams","Hamidou Diallo",1
"128","Steven Adams","Raymond Felton",1
"129","Steven Adams","Terrance Ferguson",2
"130","Steven Adams","Paul George",2
"131","Steven Adams","Jerami Grant",2
"132","Steven Adams","Timoth谷 Luwawu-Cabarrot",1
"133","Steven Adams","Markieff Morris",1
"134","Steven Adams","Abdel Nader",1
"135","Steven Adams","Nerlens Noel",1
"136","Steven Adams","Patrick Patterson",1
"137","Steven Adams","Dennis Schr?der",1
"138","Steven Adams","Russell Westbrook",6
"139","Steven Adams","Carmelo Anthony",1
"140","Steven Adams","Corey Brewer",1
"141","Steven Adams","Josh Huestis",1
"142","Steven Adams","Andre Roberson",5
"143","Steven Adams","Taj Gibson",1
"144","Steven Adams","Enes Kanter",3
"145","Steven Adams","Doug McDermott",1
"146","Steven Adams","Victor Oladipo",1
"147","Steven Adams","Cameron Payne",2
"148","Steven Adams","Domantas Sabonis",1
"149","Steven Adams","Alex Abrines",1
"150","Steven Adams","Semaj Christon",1
"151","Steven Adams","Norris Cole",1
"152","Steven Adams","Nick Collison",4
"153","Steven Adams","Joffrey Lauvergne",1
"154","Steven Adams","Anthony Morrow",3
"155","Steven Adams","Kyle Singler",3
"156","Steven Adams","D.J. Augustin",2
"157","Steven Adams","Kevin Durant",3
"158","Steven Adams","Serge Ibaka",3
"159","Steven Adams","Dion Waiters",2
"160","Steven Adams","Randy Foye",1
"161","Steven Adams","Mitch McGary",2
"162","Steven Adams","Reggie Jackson",2
"163","Steven Adams","Jeremy Lamb",2
"164","Steven Adams","Ish Smith",1
"165","Steven Adams","Lance Thomas",1
"166","Steven Adams","Kendrick Perkins",2
"167","Steven Adams","Perry Jones",2
"168","Steven Adams","Steve Novak",1
"169","Steven Adams","Sebastian Telfair",1
"170","Steven Adams","Thabo Sefolosha",1
"171","Steven Adams","Caron Butler",1
"172","Steven Adams","Derek Fisher",1
"173","Steven Adams","Hasheem Thabeet",1
"174","Bam Adebayo","Ryan Anderson",1
"175","Bam Adebayo","Goran Dragi?",2
"176","Bam Adebayo","Wayne Ellington",1
"177","Bam Adebayo","Udonis Haslem",1
"178","Bam Adebayo","James Johnson",2
"179","Bam Adebayo","Tyler Johnson",2
"180","Bam Adebayo","Derrick Jones",1
"181","Bam Adebayo","Rodney McGruder",1
"182","Bam Adebayo","Kelly Olynyk",2
"183","Bam Adebayo","Josh Richardson",2
"184","Bam Adebayo","Duncan Robinson",1
"185","Bam Adebayo","Dwyane Wade",1
"186","Bam Adebayo","Dion Waiters",2
"187","Bam Adebayo","Hassan Whiteside",2
"188","Bam Adebayo","Justise Winslow",2
"189","Deng Adel","Jaron Blossomgame",1
"190","Deng Adel","Alec Burks",1
"191","Deng Adel","Marquese Chriss",1
"192","Deng Adel","Jordan Clarkson",1
"193","Deng Adel","Matthew Dellavedova",1
"194","Deng Adel","Channing Frye",1
"195","Deng Adel","Andrew Harrison",1
"196","Deng Adel","George Hill",1
"197","Deng Adel","Rodney Hood",1
"198","Deng Adel","Jalen Jones",1
"199","Deng Adel","Brandon Knight",1
"200","Deng Adel","Kyle Korver",1
"201","Deng Adel","Kevin Love",1
"202","Deng Adel","Larry Nance",1
"203","Deng Adel","David Nwaba",1
"204","Deng Adel","Cedi Osman",1
"205","Deng Adel","Collin Sexton",1
"206","Deng Adel","J.R. Smith",1
"207","Deng Adel","Nik Stauskas",1
"208","Deng Adel","Tristan Thompson",1
"209","Deng Adel","Ante ?i?i?",1
"210","LaMarcus Aldridge","Marco Belinelli",1
"211","LaMarcus Aldridge","D?vis Bert?ns",2
"212","LaMarcus Aldridge","Dante Cunningham",3
"213","LaMarcus Aldridge","DeMar DeRozan",1
"214","LaMarcus Aldridge","Drew Eubanks",1
"215","LaMarcus Aldridge","Bryn Forbes",3
"216","LaMarcus Aldridge","Pau Gasol",3
"217","LaMarcus Aldridge","Rudy Gay",1
"218","LaMarcus Aldridge","Chimezie Metu",1
"219","LaMarcus Aldridge","Patty Mills",6
"220","LaMarcus Aldridge","Jakob P?ltl",1
"221","LaMarcus Aldridge","Quincy Pondexter",1
"222","LaMarcus Aldridge","Lonnie Walker",1
"223","LaMarcus Aldridge","Derrick White",1
"224","LaMarcus Aldridge","Kyle Anderson",3
"225","LaMarcus Aldridge","Danny Green",3
"226","LaMarcus Aldridge","Tony Parker",3
"227","LaMarcus Aldridge","Dejounte Murray",2
"228","LaMarcus Aldridge","Dewayne Dedmon",1
"229","LaMarcus Aldridge","Kawhi Leonard",2
"230","LaMarcus Aldridge","Jonathon Simmons",2
"231","LaMarcus Aldridge","Joel Anthony",1
"232","LaMarcus Aldridge","Davis Bertans",1
"233","LaMarcus Aldridge","Manu Ginobili",1
"234","LaMarcus Aldridge","Nicolas Laprovittola",1
"235","LaMarcus Aldridge","David Lee",1
"236","LaMarcus Aldridge","Boban Marjanovi?",1
"237","LaMarcus Aldridge","Boris Diaw",1
"238","LaMarcus Aldridge","David West",1
"239","LaMarcus Aldridge","Matt Bonner",1
"240","LaMarcus Aldridge","Rasual Butler",1
"241","LaMarcus Aldridge","Tim Duncan",1
"242","LaMarcus Aldridge","Manu Gin車bili",1
"243","LaMarcus Aldridge","Kevin Martin",1
"244","LaMarcus Aldridge","Ray McCallum",1
"245","LaMarcus Aldridge","Andre Miller",3
"246","LaMarcus Aldridge","Will Barton",3
"247","LaMarcus Aldridge","Nicolas Batum",7
"248","LaMarcus Aldridge","Allen Crabbe",2
"249","LaMarcus Aldridge","Meyers Leonard",3
"250","LaMarcus Aldridge","Damian Lillard",3
"251","LaMarcus Aldridge","Robin Lopez",2
"252","LaMarcus Aldridge","Wesley Matthews",5
"253","LaMarcus Aldridge","CJ McCollum",2
"254","LaMarcus Aldridge","Arron Afflalo",1
"255","LaMarcus Aldridge","Alonzo Gee",1
"256","LaMarcus Aldridge","Thomas Robinson",2
"257","LaMarcus Aldridge","Steve Blake",4
"258","LaMarcus Aldridge","Chris Kaman",1
"259","LaMarcus Aldridge","Victor Claver",3
"260","LaMarcus Aldridge","Joel Freeland",3
"261","LaMarcus Aldridge","Dorell Wright",2
"262","LaMarcus Aldridge","Mo Williams",1
"263","LaMarcus Aldridge","Earl Watson",1
"264","LaMarcus Aldridge","Luke Babbitt",3
"265","LaMarcus Aldridge","Ronnie Price",1
"266","LaMarcus Aldridge","J.J. Hickson",2
"267","LaMarcus Aldridge","Eric Maynor",1
"268","LaMarcus Aldridge","Jared Jeffries",1
"269","LaMarcus Aldridge","Sasha Pavlovi?",1
"270","LaMarcus Aldridge","Nolan Smith",2
"271","LaMarcus Aldridge","Jamal Crawford",1
"272","LaMarcus Aldridge","Raymond Felton",1
"273","LaMarcus Aldridge","Chris Johnson",2
"274","LaMarcus Aldridge","Gerald Wallace",2
"275","LaMarcus Aldridge","Hasheem Thabeet",1
"276","LaMarcus Aldridge","Elliot Williams",1
"277","LaMarcus Aldridge","Marcus Camby",3
"278","LaMarcus Aldridge","Joel Przybilla",6
"279","LaMarcus Aldridge","Kurt Thomas",1
"280","LaMarcus Aldridge","Jonny Flynn",1
"281","LaMarcus Aldridge","Craig Smith",1
"282","LaMarcus Aldridge","Rudy Fern芍ndez",3
"283","LaMarcus Aldridge","Armon Johnson",1
"284","LaMarcus Aldridge","Sean Marks",1
"285","LaMarcus Aldridge","Brandon Roy",5
"286","LaMarcus Aldridge","Jerryd Bayless",2
"287","LaMarcus Aldridge","Jeff Ayres",1
"288","LaMarcus Aldridge","Martell Webster",3
"289","LaMarcus Aldridge","Greg Oden",2
"290","LaMarcus Aldridge","Travis Outlaw",4
"291","LaMarcus Aldridge","Juwan Howard",1
"292","LaMarcus Aldridge","Channing Frye",2
"293","LaMarcus Aldridge","Shavlik Randolph",1
"294","LaMarcus Aldridge","Ike Diogu",1
"295","LaMarcus Aldridge","Sergio Rodr赤guez",3
"296","LaMarcus Aldridge","Michael Ruffin",1
"297","LaMarcus Aldridge","Jarrett Jack",2
"298","LaMarcus Aldridge","James Jones",1
"299","LaMarcus Aldridge","Raef LaFrentz",2
"300","LaMarcus Aldridge","Zach Randolph",1
"301","LaMarcus Aldridge","Jamaal Magloire",1
"302","LaMarcus Aldridge","Stephen Graham",1
"303","LaMarcus Aldridge","Ime Udoka",1
"304","LaMarcus Aldridge","Juan Dixon",1
"305","LaMarcus Aldridge","Fred Jones",1
"306","LaMarcus Aldridge","Dan Dickau",1
"307","LaMarcus Aldridge","Luke Schenscher",1
"308","Rawle Alkins","Ryan Arcidiacono",1
"309","Rawle Alkins","Antonio Blakeney",1
"310","Rawle Alkins","Wendell Carter",1
"311","Rawle Alkins","Kris Dunn",1
"312","Rawle Alkins","Cristiano Fel赤cio",1
"313","Rawle Alkins","Shaquille Harrison",1
"314","Rawle Alkins","Justin Holiday",1
"315","Rawle Alkins","Chandler Hutchison",1
"316","Rawle Alkins","Zach LaVine",1
"317","Rawle Alkins","Robin Lopez",1
"318","Rawle Alkins","Timoth谷 Luwawu-Cabarrot",1
"319","Rawle Alkins","Lauri Markkanen",1
"320","Rawle Alkins","Jabari Parker",1
"321","Rawle Alkins","Cameron Payne",1
"322","Rawle Alkins","Otto Porter",1
"323","Rawle Alkins","Bobby Portis",1
"324","Rawle Alkins","Brandon Sampson",1
"325","Rawle Alkins","Wayne Selden",1
"326","Grayson Allen","Alec Burks",1
"327","Grayson Allen","Tyler Cavanaugh",1
"328","Grayson Allen","Jae Crowder",1
"329","Grayson Allen","Dante Exum",1
"330","Grayson Allen","Derrick Favors",1
"331","Grayson Allen","Rudy Gobert",1
"332","Grayson Allen","Joe Ingles",1
"333","Grayson Allen","Kyle Korver",1
"334","Grayson Allen","Donovan Mitchell",1
"335","Grayson Allen","Naz Mitrou-Long",1
"336","Grayson Allen","Raul Neto",1
"337","Grayson Allen","Georges Niang",1
"338","Grayson Allen","Royce O'Neale",1
"339","Grayson Allen","Ricky Rubio",1
"340","Grayson Allen","Thabo Sefolosha",1
"341","Grayson Allen","Ekpe Udoh",1
"342","Jarrett Allen","DeMarre Carroll",2
"343","Jarrett Allen","Allen Crabbe",2
"344","Jarrett Allen","Ed Davis",1
"345","Jarrett Allen","Spencer Dinwiddie",2
"346","Jarrett Allen","Jared Dudley",1
"347","Jarrett Allen","Kenneth Faried",1
"348","Jarrett Allen","Treveon Graham",1
"349","Jarrett Allen","Joe Harris",2
"350","Jarrett Allen","Rondae Hollis-Jefferson",2
"351","Jarrett Allen","Rodions Kurucs",1
"352","Jarrett Allen","Caris LeVert",2
"353","Jarrett Allen","Shabazz Napier",1
"354","Jarrett Allen","Theo Pinson",1
"355","Jarrett Allen","D'Angelo Russell",2
"356","Jarrett Allen","Timofey Mozgov",1
"357","Jarrett Allen","Tyler Zeller",1
"358","Kadeem Allen","Ron Baker",1
"359","Kadeem Allen","Trey Burke",1
"360","Kadeem Allen","Damyean Dotson",1
"361","Kadeem Allen","Henry Ellenson",1
"362","Kadeem Allen","Tim Hardaway",1
"363","Kadeem Allen","Mario Hezonja",1
"364","Kadeem Allen","John Jenkins",1
"365","Kadeem Allen","DeAndre Jordan",1
"366","Kadeem Allen","Enes Kanter",1
"367","Kadeem Allen","Kevin Knox",1
"368","Kadeem Allen","Luke Kornet",1
"369","Kadeem Allen","Courtney Lee",1
"370","Kadeem Allen","Emmanuel Mudiay",1
"371","Kadeem Allen","Frank Ntilikina",1
"372","Kadeem Allen","Mitchell Robinson",1
"373","Kadeem Allen","Dennis Smith",1
"374","Kadeem Allen","Lance Thomas",1
"375","Kadeem Allen","Allonzo Trier",1
"376","Kadeem Allen","Noah Vonleh",1
"377","Al-Farouq Aminu","Wade Baldwin",1
"378","Al-Farouq Aminu","Zach Collins",1
"379","Al-Farouq Aminu","Seth Curry",1
"380","Al-Farouq Aminu","Maurice Harkless",4
"381","Al-Farouq Aminu","Rodney Hood",1
"382","Al-Farouq Aminu","Enes Kanter",1
"383","Al-Farouq Aminu","Jake Layman",2
"384","Al-Farouq Aminu","Meyers Leonard",3
"385","Al-Farouq Aminu","Damian Lillard",4
"386","Al-Farouq Aminu","CJ McCollum",4
"387","Al-Farouq Aminu","Jusuf Nurki?",2
"388","Al-Farouq Aminu","Anfernee Simons",1
"389","Al-Farouq Aminu","Nik Stauskas",1
"390","Al-Farouq Aminu","Caleb Swanigan",1
"391","Al-Farouq Aminu","Gary Trent",1
"392","Al-Farouq Aminu","Evan Turner",3
"393","Al-Farouq Aminu","Shabazz Napier",2
"394","Al-Farouq Aminu","Noah Vonleh",3
"395","Al-Farouq Aminu","Pat Connaughton",2
"396","Al-Farouq Aminu","Allen Crabbe",2
"397","Al-Farouq Aminu","Ed Davis",2
"398","Al-Farouq Aminu","Mason Plumlee",2
"399","Al-Farouq Aminu","Jusuf Nurkic",1
"400","Al-Farouq Aminu","Tim Quarterman",1
"401","Al-Farouq Aminu","Tim Frazier",1
"402","Al-Farouq Aminu","Gerald Henderson",1
"403","Al-Farouq Aminu","Brian Roberts",3
"404","Al-Farouq Aminu","Chris Kaman",3
"405","Al-Farouq Aminu","Luis Montero",1
"406","Al-Farouq Aminu","J.J. Barea",1
"407","Al-Farouq Aminu","Tyson Chandler",1
"408","Al-Farouq Aminu","Jae Crowder",1
"409","Al-Farouq Aminu","Raymond Felton",1
"410","Al-Farouq Aminu","Devin Harris",1
"411","Al-Farouq Aminu","Dirk Nowitzki",1
"412","Al-Farouq Aminu","Chandler Parsons",1
"413","Al-Farouq Aminu","Dwight Powell",1
"414","Al-Farouq Aminu","Rajon Rondo",1
"415","Al-Farouq Aminu","Monta Ellis",1
"416","Al-Farouq Aminu","Richard Jefferson",1
"417","Al-Farouq Aminu","Jameer Nelson",1
"418","Al-Farouq Aminu","Brandan Wright",1
"419","Al-Farouq Aminu","Greg Smith",1
"420","Al-Farouq Aminu","Amar'e Stoudemire",1
"421","Al-Farouq Aminu","Charlie Villanueva",1
"422","Al-Farouq Aminu","Bernard James",1
"423","Al-Farouq Aminu","Ryan Anderson",2
"424","Al-Farouq Aminu","Anthony Davis",2
"425","Al-Farouq Aminu","Tyreke Evans",1
"426","Al-Farouq Aminu","Eric Gordon",3
"427","Al-Farouq Aminu","Jrue Holiday",1
"428","Al-Farouq Aminu","Darius Miller",2
"429","Al-Farouq Aminu","Austin Rivers",2
"430","Al-Farouq Aminu","Jason Smith",3
"431","Al-Farouq Aminu","Luke Babbitt",1
"432","Al-Farouq Aminu","Anthony Morrow",1
"433","Al-Farouq Aminu","Jeff Withey",1
"434","Al-Farouq Aminu","Alexis Ajin?a",1
"435","Al-Farouq Aminu","Lou Amundson",2
"436","Al-Farouq Aminu","Greg Stiemsma",1
"437","Al-Farouq Aminu","Robin Lopez",1
"438","Al-Farouq Aminu","Lance Thomas",2
"439","Al-Farouq Aminu","Greivis V芍squez",2
"440","Al-Farouq Aminu","Xavier Henry",2
"441","Al-Farouq Aminu","Roger Mason",1
"442","Al-Farouq Aminu","Terrel Harris",1
"443","Al-Farouq Aminu","Trevor Ariza",1
"444","Al-Farouq Aminu","Marco Belinelli",1
"445","Al-Farouq Aminu","Jarrett Jack",1
"446","Al-Farouq Aminu","Emeka Okafor",1
"447","Al-Farouq Aminu","Carl Landry",1
"448","Al-Farouq Aminu","Gustavo Ay車n",1
"449","Al-Farouq Aminu","Solomon Jones",1
"450","Al-Farouq Aminu","Carldell Johnson",1
"451","Al-Farouq Aminu","Trey Johnson",1
"452","Al-Farouq Aminu","DaJuan Summers",1
"453","Al-Farouq Aminu","Eric Bledsoe",1
"454","Al-Farouq Aminu","Blake Griffin",1
"455","Al-Farouq Aminu","DeAndre Jordan",1
"456","Al-Farouq Aminu","Randy Foye",1
"457","Al-Farouq Aminu","Rasual Butler",1
"458","Al-Farouq Aminu","Mo Williams",1
"459","Al-Farouq Aminu","Brian Cook",1
"460","Al-Farouq Aminu","Baron Davis",1
"461","Al-Farouq Aminu","Ryan Gomes",1
"462","Al-Farouq Aminu","Craig Smith",1
"463","Al-Farouq Aminu","Jarron Collins",1
"464","Al-Farouq Aminu","Ike Diogu",1
"465","Al-Farouq Aminu","Jamario Moon",1
"466","Al-Farouq Aminu","Willie Warren",1
"467","Justin Anderson","Kent Bazemore",1
"468","Justin Anderson","DeAndre' Bembry",1
"469","Justin Anderson","Vince Carter",1
"470","Justin Anderson","John Collins",1
"471","Justin Anderson","Dewayne Dedmon",1
"472","Justin Anderson","Tyler Dorsey",1
"473","Justin Anderson","Daniel Hamilton",1
"474","Justin Anderson","Kevin Huerter",1
"475","Justin Anderson","Alex Len",1
"476","Justin Anderson","Jeremy Lin",1
"477","Justin Anderson","Miles Plumlee",1
"478","Justin Anderson","Alex Poythress",1
"479","Justin Anderson","Omari Spellman",1
"480","Justin Anderson","Taurean Waller-Prince",1
"481","Justin Anderson","Trae Young",1
"482","Justin Anderson","J.J. Barea",2
"483","Justin Anderson","Harrison Barnes",1
"484","Justin Anderson","Andrew Bogut",1
"485","Justin Anderson","Seth Curry",1
"486","Justin Anderson","Yogi Ferrell",1
"487","Justin Anderson","Dorian Finney-Smith",1
"488","Justin Anderson","Devin Harris",2
"489","Justin Anderson","Wesley Matthews",2
"490","Justin Anderson","Salah Mejri",2
"491","Justin Anderson","Nerlens Noel",2
"492","Justin Anderson","Dirk Nowitzki",2
"493","Justin Anderson","Dwight Powell",2
"494","Justin Anderson","Nicolas Brussino",1
"495","Justin Anderson","Jonathan Gibson",1
"496","Justin Anderson","A.J. Hammons",1
"497","Justin Anderson","Deron Williams",2
"498","Justin Anderson","Robert Covington",1
"499","Justin Anderson","Joel Embiid",1
"500","Justin Anderson","Richaun Holmes",1
"501","Justin Anderson","T.J. McConnell",1
"502","Justin Anderson","Jahlil Okafor",1
"503","Justin Anderson","Nik Stauskas",1
"504","Justin Anderson","Gerald Henderson",1
"505","Justin Anderson","Ersan Ilyasova",1
"506","Justin Anderson","Shawn Long",1
"507","Justin Anderson","Timothe Luwawu-Cabarrot",1
"508","Justin Anderson","Sergio Rodriguez",1
"509","Justin Anderson","Dario Saric",1
"510","Justin Anderson","Hollis Thompson",1
"511","Justin Anderson","Raymond Felton",1
"512","Justin Anderson","John Jenkins",1
"513","Justin Anderson","JaVale McGee",1
"514","Justin Anderson","Zaza Pachulia",1
"515","Justin Anderson","Chandler Parsons",1
"516","Justin Anderson","David Lee",1
"517","Justin Anderson","Jeremy Evans",1
"518","Justin Anderson","Charlie Villanueva",1
"519","Kyle Anderson","Avery Bradley",1
"520","Kyle Anderson","Dillon Brooks",1
"521","Kyle Anderson","MarShon Brooks",1
"522","Kyle Anderson","Bruno Caboclo",1
"523","Kyle Anderson","Jevon Carter",1
"524","Kyle Anderson","Omri Casspi",1
"525","Kyle Anderson","Mike Conley",1
"526","Kyle Anderson","Tyler Dorsey",1
"527","Kyle Anderson","Marc Gasol",1
"528","Kyle Anderson","JaMychal Green",1
"529","Kyle Anderson","Justin Holiday",1
"530","Kyle Anderson","Jaren Jackson",1
"531","Kyle Anderson","Shelvin Mack",1
"532","Kyle Anderson","C.J. Miles",1
"533","Kyle Anderson","Joakim Noah",1
"534","Kyle Anderson","Chandler Parsons",1
"535","Kyle Anderson","Ivan Rabb",1
"536","Kyle Anderson","Wayne Selden",1
"537","Kyle Anderson","Garrett Temple",1
"538","Kyle Anderson","Jonas Valan?i?nas",1
"539","Kyle Anderson","Julian Washburn",1
"540","Kyle Anderson","Yuta Watanabe",1
"541","Kyle Anderson","Delon Wright",1
"542","Kyle Anderson","D?vis Bert?ns",1
"543","Kyle Anderson","Bryn Forbes",2
"544","Kyle Anderson","Pau Gasol",2
"545","Kyle Anderson","Danny Green",4
"546","Kyle Anderson","Patty Mills",4
"547","Kyle Anderson","Tony Parker",4
"548","Kyle Anderson","Dejounte Murray",2
"549","Kyle Anderson","Dewayne Dedmon",1
"550","Kyle Anderson","Kawhi Leonard",3
"551","Kyle Anderson","Jonathon Simmons",2
"552","Kyle Anderson","Joel Anthony",1
"553","Kyle Anderson","Davis Bertans",1
"554","Kyle Anderson","Manu Ginobili",1
"555","Kyle Anderson","Nicolas Laprovittola",1
"556","Kyle Anderson","David Lee",1
"557","Kyle Anderson","Boban Marjanovi?",1
"558","Kyle Anderson","Boris Diaw",2
"559","Kyle Anderson","David West",1
"560","Kyle Anderson","Matt Bonner",2
"561","Kyle Anderson","Rasual Butler",1
"562","Kyle Anderson","Tim Duncan",2
"563","Kyle Anderson","Manu Gin車bili",2
"564","Kyle Anderson","Kevin Martin",1
"565","Kyle Anderson","Ray McCallum",1
"566","Kyle Anderson","Andre Miller",1
"567","Kyle Anderson","Aron Baynes",1
"568","Kyle Anderson","Marco Belinelli",1
"569","Kyle Anderson","Cory Joseph",1
"570","Kyle Anderson","Jeff Ayres",1
"571","Kyle Anderson","Tiago Splitter",1
"572","Kyle Anderson","Austin Daye",1
"573","Kyle Anderson","Reggie Williams",1
"574","Ryan Anderson","Trevor Ariza",3
"575","Ryan Anderson","Deandre Ayton",1
"576","Ryan Anderson","Dragan Bender",1
"577","Ryan Anderson","Devin Booker",1
"578","Ryan Anderson","Mikal Bridges",1
"579","Ryan Anderson","Isaiah Canaan",1
"580","Ryan Anderson","Jamal Crawford",1
"581","Ryan Anderson","Troy Daniels",1
"582","Ryan Anderson","Richaun Holmes",1
"583","Ryan Anderson","Josh Jackson",1
"584","Ryan Anderson","Tyler Johnson",2
"585","Ryan Anderson","De'Anthony Melton",1
"586","Ryan Anderson","谷lie Okobo",1
"587","Ryan Anderson","Kelly Oubre",1
"588","Ryan Anderson","Ray Spalding",1
"589","Ryan Anderson","T.J. Warren",1
"590","Ryan Anderson","Goran Dragi?",1
"591","Ryan Anderson","Wayne Ellington",1
"592","Ryan Anderson","Udonis Haslem",1
"593","Ryan Anderson","James Johnson",1
"594","Ryan Anderson","Derrick Jones",1
"595","Ryan Anderson","Rodney McGruder",1
"596","Ryan Anderson","Kelly Olynyk",1
"597","Ryan Anderson","Josh Richardson",1
"598","Ryan Anderson","Duncan Robinson",1
"599","Ryan Anderson","Dwyane Wade",1
"600","Ryan Anderson","Dion Waiters",1
"601","Ryan Anderson","Hassan Whiteside",1
"602","Ryan Anderson","Justise Winslow",1
"603","Ryan Anderson","Clint Capela",2
"604","Ryan Anderson","Eric Gordon",6
